#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
     13394   -4.3903654569e-01    6.5943847585e-01   -1.2842776131e+00    8.4524106739e-01   -1.2842776131e+00    1.2800000000e+02    6.0666372067e-05    1.0000000000e+00
     13395   -4.2411593117e-01    5.2398249827e-01   -1.2699221567e+00    8.4580622550e-01   -1.2699221567e+00    1.2800000000e+02    5.9964980468e-05    1.0000000000e+00
     13396   -4.1932214455e-01    4.7661739133e-01   -1.2562102229e+00    8.3688807839e-01   -1.2562102229e+00    1.2800000000e+02    5.9959648437e-05    1.0000000000e+00
     13397   -4.2233000008e-01    4.4073728918e-01   -1.2514538256e+00    8.2912382556e-01   -1.2514538256e+00    1.2800000000e+02    6.0602934572e-05    1.0000000000e+00
     13398   -4.2833160110e-01    4.7144948857e-01   -1.2664883230e+00    8.3815672190e-01   -1.2664883230e+00    1.2800000000e+02    6.0361708988e-05    1.0000000000e+00
     13399   -4.4713840583e-01    5.7043112027e-01   -1.2843787652e+00    8.3724035934e-01   -1.2843787652e+00    1.2800000000e+02    6.0456474612e-05    1.0000000000e+00
     13400   -4.3169887784e-01    4.8496957862e-01   -1.2696406911e+00    8.3794181325e-01   -1.2696406911e+00    1.2800000000e+02    6.0138891598e-05    1.0000000000e+00
     13401   -4.1785631809e-01    4.2465295066e-01   -1.2553405293e+00    8.3748421116e-01   -1.2553405293e+00    1.2800000000e+02    6.0562221679e-05    1.0000000000e+00
     13402   -4.3578576623e-01    4.6175105457e-01   -1.2660439717e+00    8.3025820550e-01   -1.2660439717e+00    1.2800000000e+02    6.1086826174e-05    1.0000000000e+00
     13403   -4.2080557168e-01    4.0405114102e-01   -1.2431082250e+00    8.2230265327e-01   -1.2431082250e+00    1.2800000000e+02    6.0409990233e-05    1.0000000000e+00
     13404   -4.4199291927e-01    4.6142683539e-01   -1.2698295027e+00    8.2783658340e-01   -1.2698295027e+00    1.2800000000e+02    6.0780190429e-05    1.0000000000e+00
     13405   -4.4200546198e-01    5.3683550906e-01   -1.2665637350e+00    8.2455827297e-01   -1.2665637350e+00    1.2800000000e+02    5.9808540034e-05    1.0000000000e+00
     13406   -4.3128095103e-01    4.4213261141e-01   -1.2601170715e+00    8.2883612044e-01   -1.2601170715e+00    1.2800000000e+02    6.9855903321e-05    1.0000000000e+00
     13407   -4.4813167301e-01    5.1707427591e-01   -1.2815176535e+00    8.3338598052e-01   -1.2815176535e+00    1.2800000000e+02    8.2764311525e-05    1.0000000000e+00
     13408   -4.4607722639e-01    5.0808650382e-01   -1.2785549433e+00    8.3247771689e-01   -1.2785549433e+00    1.2800000000e+02    5.9167270510e-05    1.0000000000e+00
     13409   -4.5546779048e-01    4.9969130566e-01   -1.2855043075e+00    8.3003651706e-01   -1.2855043075e+00    1.2800000000e+02    5.9996791996e-05    1.0000000000e+00
     13410   -4.8746438736e-01    8.3751535835e-01   -1.3185781358e+00    8.3111374841e-01   -1.3185781358e+00    1.2800000000e+02    5.9774248047e-05    1.0000000000e+00
     13411   -4.5900912544e-01    6.0110024629e-01   -1.3061478440e+00    8.4713871852e-01   -1.3061478440e+00    1.2800000000e+02    6.0339511718e-05    1.0000000000e+00
     13412   -4.5311185801e-01    4.8423360742e-01   -1.2868426835e+00    8.3373082547e-01   -1.2868426835e+00    1.2800000000e+02    6.0116967773e-05    1.0000000000e+00
     13413   -4.5856293777e-01    5.1237648340e-01   -1.2911844819e+00    8.3262154414e-01   -1.2911844819e+00    1.2800000000e+02    5.9327377931e-05    1.0000000000e+00
     13414   -4.6735904986e-01    6.3917893017e-01   -1.3033480227e+00    8.3598897280e-01   -1.3033480227e+00    1.2800000000e+02    6.0543164062e-05    1.0000000000e+00
     13415   -4.5274206272e-01    4.9566753854e-01   -1.2887463840e+00    8.3600432123e-01   -1.2887463840e+00    1.2800000000e+02    6.0170722659e-05    1.0000000000e+00
     13416   -4.7769395242e-01    6.9798374418e-01   -1.3258924319e+00    8.4819847953e-01   -1.3258924319e+00    1.2800000000e+02    5.9604423828e-05    1.0000000000e+00
     13417   -4.8877332730e-01    7.1936969741e-01   -1.3361714809e+00    8.4739815358e-01   -1.3361714809e+00    1.2800000000e+02    5.9751259765e-05    1.0000000000e+00
     13418   -4.7106940128e-01    5.6758992480e-01   -1.3135000524e+00    8.4243065115e-01   -1.3135000524e+00    1.2800000000e+02    5.9999272461e-05    1.0000000000e+00
     13419   -4.3743139209e-01    4.6162308139e-01   -1.2780527806e+00    8.4062138848e-01   -1.2780527806e+00    1.2800000000e+02    6.0269951173e-05    1.0000000000e+00
     13420   -4.3137621595e-01    4.3823576388e-01   -1.2681310292e+00    8.3675481330e-01   -1.2681310292e+00    1.2800000000e+02    5.9921000976e-05    1.0000000000e+00
     13421   -4.5477085134e-01    5.5572710790e-01   -1.2966688876e+00    8.4189803630e-01   -1.2966688876e+00    1.2800000000e+02    6.0071201171e-05    1.0000000000e+00
     13422   -4.4088897564e-01    5.0953652336e-01   -1.2830031269e+00    8.4211415125e-01   -1.2830031269e+00    1.2800000000e+02    6.0147705077e-05    1.0000000000e+00
     13423   -4.1726187076e-01    3.9570728582e-01   -1.2567254903e+00    8.3946361950e-01   -1.2567254903e+00    1.2800000000e+02    6.0175639647e-05    1.0000000000e+00
     13424   -4.1544918068e-01    3.7233384308e-01   -1.2556170498e+00    8.4016786913e-01   -1.2556170498e+00    1.2800000000e+02    6.0131655276e-05    1.0000000000e+00
     13425   -4.2536322192e-01    3.8527623130e-01   -1.2743960897e+00    8.4903286778e-01   -1.2743960897e+00    1.2800000000e+02    5.9942690429e-05    1.0000000000e+00
     13426   -4.2217443493e-01    3.5687462883e-01   -1.2714994899e+00    8.4932505493e-01   -1.2714994899e+00    1.2800000000e+02    5.9850561522e-05    1.0000000000e+00
     13427   -4.3477909664e-01    3.7954461461e-01   -1.2849843430e+00    8.5020524640e-01   -1.2849843430e+00    1.2800000000e+02    5.9888837889e-05    1.0000000000e+00
     13428   -4.4586796124e-01    3.9981287701e-01   -1.3027781202e+00    8.5691015897e-01   -1.3027781202e+00    1.2800000000e+02    6.0617514649e-05    1.0000000000e+00
     13429   -4.4942975066e-01    3.9974714329e-01   -1.3047944922e+00    8.5536474152e-01   -1.3047944922e+00    1.2800000000e+02    6.0130493159e-05    1.0000000000e+00
     13430   -4.3696738739e-01    3.7677235144e-01   -1.2837677397e+00    8.4680035227e-01   -1.2837677397e+00    1.2800000000e+02    6.0427924806e-05    1.0000000000e+00
     13431   -4.2667757667e-01    3.7911521337e-01   -1.2662778914e+00    8.3960031470e-01   -1.2662778914e+00    1.2800000000e+02    6.0155922852e-05    1.0000000000e+00
     13432   -4.3922870619e-01    3.9282218741e-01   -1.2800836887e+00    8.4085498252e-01   -1.2800836887e+00    1.2800000000e+02    6.0116850587e-05    1.0000000000e+00
     13433   -4.3847196106e-01    3.9091837380e-01   -1.2728432024e+00    8.3437124131e-01   -1.2728432024e+00    1.2800000000e+02    5.9760869143e-05    1.0000000000e+00
     13434   -4.4742080663e-01    4.0920577421e-01   -1.2825980755e+00    8.3517726891e-01   -1.2825980755e+00    1.2800000000e+02    5.9911689456e-05    1.0000000000e+00
     13435   -4.4891738384e-01    4.2164838608e-01   -1.2782550061e+00    8.2933762222e-01   -1.2782550061e+00    1.2800000000e+02    5.9816899417e-05    1.0000000000e+00
     13436   -4.5447762969e-01    4.8103524844e-01   -1.2811438351e+00    8.2666620538e-01   -1.2811438351e+00    1.2800000000e+02    6.0418774414e-05    1.0000000000e+00
     13437   -4.4861124370e-01    4.3290703308e-01   -1.2816709936e+00    8.3305974994e-01   -1.2816709936e+00    1.2800000000e+02    5.9976455077e-05    1.0000000000e+00
     13438   -4.5065724336e-01    5.1599710521e-01   -1.2795891826e+00    8.2893193919e-01   -1.2795891826e+00    1.2800000000e+02    5.9816748045e-05    1.0000000000e+00
     13439   -4.5095705519e-01    4.6452364810e-01   -1.2778021801e+00    8.2684512492e-01   -1.2778021801e+00    1.2800000000e+02    6.0239174807e-05    1.0000000000e+00
     13440   -4.5176946611e-01    4.2880325745e-01   -1.2773486911e+00    8.2557922501e-01   -1.2773486911e+00    1.2800000000e+02    5.9617324221e-05    1.0000000000e+00
     13441   -4.5739054047e-01    4.3104773234e-01   -1.2778518426e+00    8.2046130217e-01   -1.2778518426e+00    1.2800000000e+02    5.9685756839e-05    1.0000000000e+00
     13442   -4.9449212241e-01    5.8479310437e-01   -1.3102041434e+00    8.1571202102e-01   -1.3102041434e+00    1.2800000000e+02    5.9624785153e-05    1.0000000000e+00
     13443   -5.2153928136e-01    7.8977677601e-01   -1.3283161842e+00    8.0677690281e-01   -1.3283161842e+00    1.2800000000e+02    5.9890473633e-05    1.0000000000e+00
     13444   -5.0066785521e-01    5.9141837747e-01   -1.3076067970e+00    8.0693894180e-01   -1.3076067970e+00    1.2800000000e+02    6.0092656252e-05    1.0000000000e+00
     13445   -5.1893488480e-01    6.5163574089e-01   -1.3200190145e+00    8.0108412966e-01   -1.3200190145e+00    1.2800000000e+02    5.9831435549e-05    1.0000000000e+00
     13446   -5.2825684487e-01    6.2796348808e-01   -1.3233385944e+00    7.9508174955e-01   -1.3233385944e+00    1.2800000000e+02    6.0073134767e-05    1.0000000000e+00
     13447   -5.1422469495e-01    6.1018371373e-01   -1.3130052048e+00    7.9878050981e-01   -1.3130052048e+00    1.2800000000e+02    6.0590678709e-05    1.0000000000e+00
     13448   -5.2471573489e-01    6.1735114114e-01   -1.3399532011e+00    8.1523746623e-01   -1.3399532011e+00    1.2800000000e+02    5.9616689451e-05    1.0000000000e+00
     13449   -5.0040061558e-01    4.9955551829e-01   -1.3065195522e+00    8.0611893660e-01   -1.3065195522e+00    1.2800000000e+02    6.0196679685e-05    1.0000000000e+00
     13450   -5.0079299938e-01    5.1095148193e-01   -1.3055824108e+00    8.0478941145e-01   -1.3055824108e+00    1.2800000000e+02    5.9829116209e-05    1.0000000000e+00
     13451   -5.3731015078e-01    6.5618441531e-01   -1.3492922036e+00    8.1198205284e-01   -1.3492922036e+00    1.2800000000e+02    6.0130102542e-05    1.0000000000e+00
     13452   -5.1628026079e-01    5.4326283233e-01   -1.3260351446e+00    8.0975488383e-01   -1.3260351446e+00    1.2800000000e+02    6.0279975587e-05    1.0000000000e+00
     13453   -5.1741673067e-01    5.3946410983e-01   -1.3184113928e+00    8.0099466210e-01   -1.3184113928e+00    1.2800000000e+02    5.9517119143e-05    1.0000000000e+00
     13454   -5.0885239144e-01    5.2719056702e-01   -1.3107053661e+00    8.0185297467e-01   -1.3107053661e+00    1.2800000000e+02    5.9859165038e-05    1.0000000000e+00
     13455   -5.0901360136e-01    5.0733125418e-01   -1.2996062394e+00    7.9059263800e-01   -1.2996062394e+00    1.2800000000e+02    5.9862167971e-05    1.0000000000e+00
     13456   -5.1959916549e-01    6.0435704192e-01   -1.3110682038e+00    7.9146903835e-01   -1.3110682038e+00    1.2800000000e+02    5.9914638672e-05    1.0000000000e+00
     13457   -5.1523383003e-01    6.6654430604e-01   -1.2933535878e+00    7.7811975778e-01   -1.2933535878e+00    1.2800000000e+02    5.9942543944e-05    1.0000000000e+00
     13458   -5.0973511545e-01    6.8056196334e-01   -1.2847127393e+00    7.7497762382e-01   -1.2847127393e+00    1.2800000000e+02    5.9849521487e-05    1.0000000000e+00
     13459   -4.9728830077e-01    5.3161378991e-01   -1.2620714268e+00    7.6478312600e-01   -1.2620714268e+00    1.2800000000e+02    6.0278085937e-05    1.0000000000e+00
     13460   -5.1431513515e-01    6.9552086670e-01   -1.2786421413e+00    7.6432700613e-01   -1.2786421413e+00    1.2800000000e+02    5.9792456055e-05    1.0000000000e+00
     13461   -4.9060335429e-01    5.1185751329e-01   -1.2570779290e+00    7.6647457472e-01   -1.2570779290e+00    1.2800000000e+02    6.0139394531e-05    1.0000000000e+00
     13462   -5.2604291743e-01    8.5437016525e-01   -1.2966047767e+00    7.7056185930e-01   -1.2966047767e+00    1.2800000000e+02    6.0251035156e-05    1.0000000000e+00
     13463   -5.2588008867e-01    7.6142155247e-01   -1.2922451347e+00    7.6636504604e-01   -1.2922451347e+00    1.2800000000e+02    5.9517177735e-05    1.0000000000e+00
     13464   -5.2567363523e-01    8.3540018824e-01   -1.2915993843e+00    7.6592574903e-01   -1.2915993843e+00    1.2800000000e+02    5.9552099609e-05    1.0000000000e+00
     13465   -4.8616010172e-01    5.2334103226e-01   -1.2556565233e+00    7.6949642162e-01   -1.2556565233e+00    1.2800000000e+02    5.9854262695e-05    1.0000000000e+00
     13466   -4.9402251101e-01    5.7384719738e-01   -1.2632570199e+00    7.6923450891e-01   -1.2632570199e+00    1.2800000000e+02    6.0366938480e-05    1.0000000000e+00
     13467   -5.2987314705e-01    1.0276079665e+00   -1.3022871679e+00    7.7241402089e-01   -1.3022871679e+00    1.2800000000e+02    6.0351201173e-05    1.0000000000e+00
     13468   -5.1916781452e-01    8.2403323899e-01   -1.2910418062e+00    7.7187399167e-01   -1.2910418062e+00    1.2800000000e+02    6.0060791013e-05    1.0000000000e+00
     13469   -5.2175082243e-01    1.0026923266e+00   -1.2895771989e+00    7.6782637645e-01   -1.2895771989e+00    1.2800000000e+02    6.0317910156e-05    1.0000000000e+00
     13470   -5.0906570789e-01    8.4708413275e-01   -1.2879369186e+00    7.7887121072e-01   -1.2879369186e+00    1.2800000000e+02    5.9966391599e-05    1.0000000000e+00
     13471   -5.2204137580e-01    9.7294245013e-01   -1.3018771475e+00    7.7983577171e-01   -1.3018771475e+00    1.2800000000e+02    5.9807797855e-05    1.0000000000e+00
     13472   -5.1012014156e-01    6.0386561872e-01   -1.2851021332e+00    7.7498199167e-01   -1.2851021332e+00    1.2800000000e+02    6.0008730469e-05    1.0000000000e+00
     13473   -5.1013402693e-01    6.5384107440e-01   -1.2908259706e+00    7.8069194366e-01   -1.2908259706e+00    1.2800000000e+02    6.0235122068e-05    1.0000000000e+00
     13474   -5.0879485244e-01    6.0339960091e-01   -1.2896277625e+00    7.8083291008e-01   -1.2896277625e+00    1.2800000000e+02    6.0247441408e-05    1.0000000000e+00
     13475   -4.9454397196e-01    5.4708679794e-01   -1.2895326444e+00    7.9498867246e-01   -1.2895326444e+00    1.2800000000e+02    5.9860151370e-05    1.0000000000e+00
     13476   -4.9345440604e-01    5.4373249414e-01   -1.2891857539e+00    7.9573134791e-01   -1.2891857539e+00    1.2800000000e+02    6.0191025388e-05    1.0000000000e+00
     13477   -4.6814550382e-01    4.8682125310e-01   -1.2644838483e+00    7.9633834444e-01   -1.2644838483e+00    1.2800000000e+02    6.0221723635e-05    1.0000000000e+00
     13478   -4.6823164627e-01    4.8711740315e-01   -1.2667803677e+00    7.9854872146e-01   -1.2667803677e+00    1.2800000000e+02    5.9966718752e-05    1.0000000000e+00
     13479   -4.4834261729e-01    4.1066654859e-01   -1.2510339532e+00    8.0269133587e-01   -1.2510339532e+00    1.2800000000e+02    6.0114370115e-05    1.0000000000e+00
     13480   -4.4941173523e-01    4.1946829743e-01   -1.2560648962e+00    8.0665316097e-01   -1.2560648962e+00    1.2800000000e+02    6.0044692384e-05    1.0000000000e+00
     13481   -4.7307346202e-01    5.4068969523e-01   -1.2696056757e+00    7.9653221365e-01   -1.2696056757e+00    1.2800000000e+02    5.9742094728e-05    1.0000000000e+00
     13482   -4.7319647239e-01    5.9112848139e-01   -1.2687419638e+00    7.9554549139e-01   -1.2687419638e+00    1.2800000000e+02    6.0068012691e-05    1.0000000000e+00
     13483   -5.0710816606e-01    9.3950671460e-01   -1.3065595046e+00    7.9945133850e-01   -1.3065595046e+00    1.2800000000e+02    6.0189169922e-05    1.0000000000e+00
     13484   -5.0165458625e-01    8.5817521690e-01   -1.3019774441e+00    8.0032285781e-01   -1.3019774441e+00    1.2800000000e+02    6.0165937497e-05    1.0000000000e+00
     13485   -5.4216513648e-01    1.3245387434e+00   -1.3516076848e+00    8.0944254836e-01   -1.3516076848e+00    1.2800000000e+02    6.0387846682e-05    1.0000000000e+00
     13486   -5.4163098289e-01    1.4008741462e+00   -1.3574601528e+00    8.1582916993e-01   -1.3574601528e+00    1.2800000000e+02    5.9672143552e-05    1.0000000000e+00
     13487   -5.1971827463e-01    1.1569370515e+00   -1.3431638403e+00    8.2344556571e-01   -1.3431638403e+00    1.2800000000e+02    6.0232358398e-05    1.0000000000e+00
     13488   -5.1702913335e-01    1.3937351556e+00   -1.3323820443e+00    8.1535291100e-01   -1.3323820443e+00    1.2800000000e+02    5.9822192384e-05    1.0000000000e+00
     13489   -5.8041864224e-01    3.0484839855e+00   -1.3903429157e+00    8.0992427343e-01   -1.3903429157e+00    1.2800000000e+02    5.9744243164e-05    1.0000000000e+00
     13490   -6.2154327291e-01    4.8789858677e+00   -1.4286293933e+00    8.0708612042e-01   -1.4286293933e+00    1.2800000000e+02    5.9794648435e-05    1.0000000000e+00
     13491   -5.5742486444e-01    2.1344188075e+00   -1.3614085441e+00    8.0398367969e-01   -1.3614085441e+00    1.2800000000e+02    6.0178959958e-05    1.0000000000e+00
     13492   -5.6183677318e-01    2.3228858215e+00   -1.3591556772e+00    7.9731890397e-01   -1.3591556772e+00    1.2800000000e+02    6.0108842773e-05    1.0000000000e+00
     13493   -6.0738597612e-01    3.5976709074e+00   -1.4005302943e+00    7.9314431813e-01   -1.4005302943e+00    1.2800000000e+02    5.9717241211e-05    1.0000000000e+00
     13494   -5.6004052622e-01    1.6511219305e+00   -1.3521298079e+00    7.9208928170e-01   -1.3521298079e+00    1.2800000000e+02    6.0631347656e-05    1.0000000000e+00
     13495   -5.2297526511e-01    7.4228502805e-01   -1.3026913641e+00    7.7971609896e-01   -1.3026913641e+00    1.2800000000e+02    5.9721967775e-05    1.0000000000e+00
     13496   -5.0594620866e-01    6.2770163357e-01   -1.2704378884e+00    7.6449167971e-01   -1.2704378884e+00    1.2800000000e+02    6.0063291013e-05    1.0000000000e+00
     13497   -5.0597029101e-01    7.0004152570e-01   -1.2821790490e+00    7.7620875804e-01   -1.2821790490e+00    1.2800000000e+02    5.9878740233e-05    1.0000000000e+00
     13498   -5.2221900471e-01    9.6709497794e-01   -1.3068367824e+00    7.8461777768e-01   -1.3068367824e+00    1.2800000000e+02    6.0061411132e-05    1.0000000000e+00
     13499   -5.1838090228e-01    8.0284317302e-01   -1.2937290523e+00    7.7534815004e-01   -1.2937290523e+00    1.2800000000e+02    5.9502695311e-05    1.0000000000e+00
     13500   -5.0024715061e-01    6.8769444468e-01   -1.2843405046e+00    7.8409335399e-01   -1.2843405046e+00    1.2800000000e+02    5.9453447263e-05    1.0000000000e+00
     13501   -5.1299242945e-01    1.0374684346e+00   -1.3041369806e+00    7.9114455118e-01   -1.3041369806e+00    1.2800000000e+02    5.9823945312e-05    1.0000000000e+00
     13502   -5.1190384105e-01    1.1937991680e+00   -1.2985246995e+00    7.8662085841e-01   -1.2985246995e+00    1.2800000000e+02    8.6725390620e-05    1.0000000000e+00
     13503   -4.7474224219e-01    6.7908028529e-01   -1.2501774718e+00    7.7543522958e-01   -1.2501774718e+00    1.2800000000e+02    5.9457451170e-05    1.0000000000e+00
     13504   -4.9074608988e-01    8.3770238068e-01   -1.2723507371e+00    7.8160464723e-01   -1.2723507371e+00    1.2800000000e+02    5.9832954101e-05    1.0000000000e+00
     13505   -4.6538875307e-01    4.9199337837e-01   -1.2377986657e+00    7.7240991265e-01   -1.2377986657e+00    1.2800000000e+02    6.0078999023e-05    1.0000000000e+00
     13506   -4.8077928555e-01    5.6757119378e-01   -1.2473552594e+00    7.6657597388e-01   -1.2473552594e+00    1.2800000000e+02    6.0275917972e-05    1.0000000000e+00
     13507   -4.7128758342e-01    5.3906188281e-01   -1.2326198174e+00    7.6133223398e-01   -1.2326198174e+00    1.2800000000e+02    6.0629409184e-05    1.0000000000e+00
     13508   -4.7436576842e-01    4.9433680212e-01   -1.2292403126e+00    7.5487454413e-01   -1.2292403126e+00    1.2800000000e+02    5.9879570314e-05    1.0000000000e+00
     13509   -4.7210913628e-01    4.5053066313e-01   -1.2192685625e+00    7.4715942626e-01   -1.2192685625e+00    1.2800000000e+02    6.0093364259e-05    1.0000000000e+00
     13510   -4.7260998923e-01    4.5208414958e-01   -1.2149835278e+00    7.4237353852e-01   -1.2149835278e+00    1.2800000000e+02    6.0253095704e-05    1.0000000000e+00
     13511   -4.5249015300e-01    4.0964805241e-01   -1.2012960363e+00    7.4880588330e-01   -1.2012960363e+00    1.2800000000e+02    5.9817128903e-05    1.0000000000e+00
     13512   -4.5304936165e-01    4.0149741961e-01   -1.1983493166e+00    7.4529995492e-01   -1.1983493166e+00    1.2800000000e+02    5.9946059571e-05    1.0000000000e+00
     13513   -4.5266418872e-01    3.8760522230e-01   -1.1936991631e+00    7.4103497442e-01   -1.1936991631e+00    1.2800000000e+02    5.9429472654e-05    1.0000000000e+00
     13514   -4.6882439097e-01    4.2698970607e-01   -1.2097556437e+00    7.4093125274e-01   -1.2097556437e+00    1.2800000000e+02    6.0105517579e-05    1.0000000000e+00
     13515   -4.7043451789e-01    4.0249142967e-01   -1.2064014124e+00    7.3596689452e-01   -1.2064014124e+00    1.2800000000e+02    5.9350683597e-05    1.0000000000e+00
     13516   -4.7079031236e-01    3.9308537439e-01   -1.1913209172e+00    7.2053060480e-01   -1.1913209172e+00    1.2800000000e+02    5.9678964841e-05    1.0000000000e+00
     13517   -4.8135722818e-01    4.0770007719e-01   -1.1972549645e+00    7.1589773635e-01   -1.1972549645e+00    1.2800000000e+02    6.0044277344e-05    1.0000000000e+00
     13518   -4.9542408328e-01    4.6032223941e-01   -1.2096409534e+00    7.1421687007e-01   -1.2096409534e+00    1.2800000000e+02    6.0428271483e-05    1.0000000000e+00
     13519   -5.0849297171e-01    5.7146326163e-01   -1.2158714942e+00    7.0737852244e-01   -1.2158714942e+00    1.2800000000e+02    6.0281186524e-05    1.0000000000e+00
     13520   -4.9072843973e-01    4.2884115484e-01   -1.1951085655e+00    7.0438012579e-01   -1.1951085655e+00    1.2800000000e+02    5.9711943360e-05    1.0000000000e+00
     13521   -5.1814761384e-01    4.9242229424e-01   -1.2086144179e+00    6.9046680409e-01   -1.2086144179e+00    1.2800000000e+02    5.9548559569e-05    1.0000000000e+00
     13522   -5.2318364132e-01    5.6979599016e-01   -1.2209792793e+00    6.9779563800e-01   -1.2209792793e+00    1.2800000000e+02    6.0102778323e-05    1.0000000000e+00
     13523   -5.1753874341e-01    4.9192196542e-01   -1.2166068783e+00    6.9906813492e-01   -1.2166068783e+00    1.2800000000e+02    6.0445166015e-05    1.0000000000e+00
     13524   -5.2377721795e-01    6.0591719211e-01   -1.2189870139e+00    6.9520979595e-01   -1.2189870139e+00    1.2800000000e+02    5.9651899411e-05    1.0000000000e+00
     13525   -5.6991790171e-01    9.9426715700e-01   -1.2713688628e+00    7.0145096105e-01   -1.2713688628e+00    1.2800000000e+02    6.0044150389e-05    1.0000000000e+00
     13526   -6.0724815164e-01    1.7093565654e+00   -1.3042785876e+00    6.9703043592e-01   -1.3042785876e+00    1.2800000000e+02    6.0104790038e-05    1.0000000000e+00
     13527   -5.4968446345e-01    7.0781660122e-01   -1.2486529249e+00    6.9896846148e-01   -1.2486529249e+00    1.2800000000e+02    6.0003740234e-05    1.0000000000e+00
     13528   -5.4975934981e-01    6.7785652954e-01   -1.2568421228e+00    7.0708277300e-01   -1.2568421228e+00    1.2800000000e+02    6.0376069335e-05    1.0000000000e+00
     13529   -5.5513557216e-01    6.6225705214e-01   -1.2654052094e+00    7.1026963728e-01   -1.2654052094e+00    1.2800000000e+02    6.0109047849e-05    1.0000000000e+00
     13530   -5.3514176705e-01    5.6349118137e-01   -1.2438002508e+00    7.0865848373e-01   -1.2438002508e+00    1.2800000000e+02    6.0109462888e-05    1.0000000000e+00
     13531   -5.2133126039e-01    5.2038411987e-01   -1.2306076964e+00    7.0927643599e-01   -1.2306076964e+00    1.2800000000e+02    6.0093520510e-05    1.0000000000e+00
     13532   -5.3375028024e-01    5.9844228885e-01   -1.2448730556e+00    7.1112277533e-01   -1.2448730556e+00    1.2800000000e+02    6.0212612303e-05    1.0000000000e+00
     13533   -5.1509609445e-01    4.8957032008e-01   -1.2278790723e+00    7.1278297783e-01   -1.2278790723e+00    1.2800000000e+02    6.0167841795e-05    1.0000000000e+00
     13534   -5.1083899079e-01    4.8137597631e-01   -1.2289336461e+00    7.1809465532e-01   -1.2289336461e+00    1.2800000000e+02    5.9476372064e-05    1.0000000000e+00
     13535   -5.1095099882e-01    4.6216916654e-01   -1.2333074835e+00    7.2235648471e-01   -1.2333074835e+00    1.2800000000e+02    5.9900766603e-05    1.0000000000e+00
     13536   -5.2489556162e-01    5.2725729736e-01   -1.2534541735e+00    7.2855861188e-01   -1.2534541735e+00    1.2800000000e+02    5.9994736324e-05    1.0000000000e+00
     13537   -5.3004907145e-01    5.3126617646e-01   -1.2501147149e+00    7.2006564349e-01   -1.2501147149e+00    1.2800000000e+02    5.9817519531e-05    1.0000000000e+00
     13538   -5.5255466020e-01    6.0156051296e-01   -1.2706691358e+00    7.1811447561e-01   -1.2706691358e+00    1.2800000000e+02    6.0396669924e-05    1.0000000000e+00
     13539   -5.4052022436e-01    5.5954812971e-01   -1.2549441933e+00    7.1442396896e-01   -1.2549441933e+00    1.2800000000e+02    5.9692001956e-05    1.0000000000e+00
     13540   -5.2538918738e-01    5.2255364859e-01   -1.2469333129e+00    7.2154412557e-01   -1.2469333129e+00    1.2800000000e+02    5.9943476563e-05    1.0000000000e+00
     13541   -5.0693056848e-01    4.5442536188e-01   -1.2244072354e+00    7.1747666696e-01   -1.2244072354e+00    1.2800000000e+02    5.9662109371e-05    1.0000000000e+00
     13542   -4.8999843767e-01    4.2179828083e-01   -1.2103171681e+00    7.2031873045e-01   -1.2103171681e+00    1.2800000000e+02    6.0038637695e-05    1.0000000000e+00
     13543   -4.8818522349e-01    4.3252986767e-01   -1.2103452114e+00    7.2215998793e-01   -1.2103452114e+00    1.2800000000e+02    5.9940258789e-05    1.0000000000e+00
     13544   -4.7516802017e-01    4.0909516413e-01   -1.1984383013e+00    7.2327028117e-01   -1.1984383013e+00    1.2800000000e+02    6.0043037111e-05    1.0000000000e+00
     13545   -4.7014118687e-01    4.0154422044e-01   -1.2003067766e+00    7.3016558969e-01   -1.2003067766e+00    1.2800000000e+02    5.9917192382e-05    1.0000000000e+00
     13546   -4.7661513252e-01    4.1532026985e-01   -1.2043874591e+00    7.2777232653e-01   -1.2043874591e+00    1.2800000000e+02    5.9957988285e-05    1.0000000000e+00
     13547   -4.8870493376e-01    4.5610989791e-01   -1.2091851624e+00    7.2048022866e-01   -1.2091851624e+00    1.2800000000e+02    6.0537656250e-05    1.0000000000e+00
     13548   -4.7958642132e-01    4.5906073029e-01   -1.1978466282e+00    7.1826020687e-01   -1.1978466282e+00    1.2800000000e+02    5.9916962892e-05    1.0000000000e+00
     13549   -4.9443969517e-01    5.0751863160e-01   -1.2205117927e+00    7.2607209755e-01   -1.2205117927e+00    1.2800000000e+02    5.9690483396e-05    1.0000000000e+00
     13550   -4.8581895578e-01    4.5263892477e-01   -1.2103942040e+00    7.2457524817e-01   -1.2103942040e+00    1.2800000000e+02    6.0251381837e-05    1.0000000000e+00
     13551   -4.6920737444e-01    4.2389267853e-01   -1.1926196995e+00    7.2341232505e-01   -1.1926196995e+00    1.2800000000e+02    5.9844887694e-05    1.0000000000e+00
     13552   -4.7661234851e-01    4.4879886171e-01   -1.1996301498e+00    7.2301780127e-01   -1.1996301498e+00    1.2800000000e+02    5.9976660152e-05    1.0000000000e+00
     13553   -4.7606911109e-01    4.5919162066e-01   -1.1958448135e+00    7.1977570238e-01   -1.1958448135e+00    1.2800000000e+02    5.9627089850e-05    1.0000000000e+00
